BQY	ID	L	Bali Sign Language
BQZ	CM	L	Bakaka
BRA	ML	L	Bamanankan
BRB	LA	L	Lave
BRC	GY	N	Berbice Creole Dutch
BRD	NP	L	Baraamu
BRE	NG	L	Bitare
BRF	ZR	L	Bera
BRG	BO	N	Baure
BRH	PK	L	Brahui
BRI	CM	L	Mokpwe
BRJ	VU	L	Bieria
BRK	SD	E	Birked
BRL	BW	L	Birwa
BRM	ZR	L	Barambu
BRN	CR	N	Boruca
BRO	BT	L	Brokkat
BRP	ID	L	Barapasi
BRQ	PG	L	Breri
BRR	SB	L	Birao
BRS	ID	L	Baras
BRT	FR	L	Breton
BRU	LA	L	Bru, Eastern
BRV	TH	L	Bru, Western
BRW	IN	L	Bellari
BRX	IN	L	Bodo
BRY	PG	L	Burui
BRZ	PG	L	Bilbil
BSA	ID	L	Abinomn
BSB	BN	L	Bisaya, Brunei
BSC	SN	L	Basari
BSD	MY	L	Bisaya, Sarawak
BSE	CM	L	Wushi
BSF	NG	L	Bauchi
BSG	IR	L	Bashkardi
BSH	AF	L	Kati
BSI	CM	L	Bassossi
BSJ	NG	L	Bangwinji
BSK	PK	L	Burushaski
BSL	NG	E	Basa-gumna
BSM	ID	L	Busami
BSN	CO	L	Barasana
BSO	TD	N	Buso
BSP	GN	L	Baga Sitemu
BSQ	ES	L	Basque
BSR	NG	N	Bassa-kontagora
BSS	CM	L	Akoose
BST	ET	L	Basketto
BSU	ID	L	Bahonsuai
BSV	GN	E	Baga Sobané
BSW	ET	L	Baiso
BSX	NG	L	Yangkam
BSY	MY	L	Bisaya, Sabah
BSZ	FR	L	Basque, Souletin
BTA	NG	L	Bata
BTB	CM	L	Beti
BTC	CM	L	Bati
BTD	ID	L	Batak Dairi
BTE	NG	E	Gamo-ningi
BTF	TD	L	Birgit
BTG	CI	L	Bété, Gagnoa
BTH	MY	L	Biatah
BTI	ID	L	Burate
BTJ	ID	L	Malay, Bacanese
BTK	PH	L	Batak
BTL	IN	L	Bhatola
BTM	ID	L	Batak Mandailing
BTN	PH	L	Ratagnon
BTO	PH	L	Bicolano, Iriga
BTP	PG	L	Budibud
BTQ	MY	L	Batek
BTR	VU	L	Baetora
BTS	ID	L	Batak Simalungun
BTT	NG	L	Bete-bendi
BTU	NG	L	Batu
BTV	PK	L	Bateri
BTW	PH	L	Butuanon
BTX	ID	L	Batak Karo
BTY	ID	L	Bobot
BTZ	ID	L	Batak Alas-kluet
BUA	TP	L	Bunak
BUB	TD	L	Bua
BUC	MG	L	Bushi
BUD	TG	L	Ntcham
BUE	CA	E	Beothuk
BUF	ZR	L	Bushoong
BUG	MY	L	Balau
BUH	CN	L	Bunu, Younuo
BUI	CG	L	Bongili
BUJ	NG	L	Basa-gurmana
BUK	PG	L	Bugawac
BUL	KE	L	Bukusu
BUM	CM	L	Bulu
BUN	SL	L	Sherbro
BUO	PG	L	Buin
BUP	ID	L	Busoa
BUQ	PG	L	Brem
BUR	NG	L	Bura-pabir
BUS	NG	L	Bokobaru
BUT	PG	L	Bungain
BUU	ZR	L	Budu
BUV	PG	L	Bun
BUW	GA	L	Bubi
BUX	NG	L	Boghom
BUY	SL	N	Bullom So
BUZ	NG	L	Bukwen
BVA	TD	L	Barein
BVB	GQ	L	Bube
BVC	SB	L	Baelelea
BVD	SB	L	Baeggu
BVE	ID	L	Malay, Berau
BVF	TD	L	Boor
BVG	CM	L	Bonkeng
BVH	NG	L	Bure
BVI	SD	L	Belanda Viri
BVJ	NG	L	Baan
BVK	ID	L	Bukat
BVL	BO	L	Bolivian Sign Language
BVN	PG	L	Buna
BVO	TD	L	Bolgo
BVQ	CF	L	Birri
BVR	AU	L	Burarra
BVS	BE	L	Belgian Sign Language
BVT	ID	L	Bati
BVU	ID	L	Malay, Bukit
BVV	VE	E	Baniva
BVX	CG	L	Babole
BWA	NC	L	Bwatoo
BWB	FJ	L	Namosi-naitasiri-serua
BWC	ZM	L	Bwile
BWD	PG	L	Bwaidoka
BWE	MM	L	Karen, Bwe
BWG	MZ	L	Barwe
BWH	CM	N	Bishuo
BWJ	BF	L	Bwamu, Láá Láá
BWK	PG	L	Bauwaki
BWL	ZR	L	Bwela
BWM	PG	L	Biwat
BWN	CN	L	Bunu, Wunai
BWO	ET	L	Boro
BWQ	BF	L	Bobo Madaré, Southern
BWS	ZR	L	Bomboma
BWT	CM	L	Bafaw-balong
BWU	GH	L	Buli
BWV	ID	L	Kenyah, Bahau River
BWW	ZR	L	Bwa
BWX	CN	L	Bunu, Bu-nao
BWY	BF	L	Bwamu, Cwi
BWZ	CG	L	Bwisi
BXA	SB	L	Bauro
BXB	SD	L	Belanda Bor
BXC	GQ	L	Molengue
BXE	ET	N	Birale
BXF	PG	L	Bilur
BXG	ZR	L	Bangala
BXH	PG	L	Buhutu
BXI	AU	E	Pirlatapa
BXJ	AU	N	Bayungu
BXK	RU	L	Bashkir
BXL	BF	L	Blé
BXM	MN	L	Buriat, Mongolia
BXN	AU	N	Burduna
BXO	NG	L	Barikanchi
BXP	CM	L	Bebil
BXQ	NG	L	Beele
BXR	IN	L	Purik
BXS	CM	L	Busam
BXT	CN	L	Buxinhua
BXU	CN	L	Buriat, China
BXV	TD	N	Berakou
BXW	ML	L	Bankagoma
BXX	ZR	L	Borna
BXY	PG	L	Bongos
BXZ	PG	L	Binahari
BYA	IL	E	Babylonian Talmudic Aramaic
BYB	CM	N	Bikya
BYC	NG	L	Ubaghara
BYD	ID	L	Benyadu'
BYE	PG	L	Pouye
BYF	NG	N	Bete
BYG	SD	E	Baygo
BYH	HN	L	Bay Islands Creole English
BYI	ZR	L	Buyu
BYJ	NG	L	Bina
BYL	ID	L	Bayono
BYM	AU	N	Bidyara
BYN	ER	L	Bilen
BYO	CN	L	Biyo
BYP	NG	L	Bumaji
BYQ	TW	E	Basay
BYR	PG	L	Baruya
BYS	NG	L	Burak
BYT	SD	E	Berti
BYU	CN	L	Buyang
BYV	CM	L	Medumba
BYW	NP	L	Belhariya
BYX	PG	L	Qaqet
BYY	ZR	L	Buya
BYZ	PG	L	Banaro
BZB	ID	L	Andio
BZC	ID	L	Bali
BZD	CR	L	Bribri
BZE	ML	L	Bozo, Sorogama
BZF	PG	L	Boikin
BZG	TW	N	Babuza
BZH	PG	L	Buang, Mapos
BZI	BZ	L	Northern Central America Creole English
BZL	ID	L	Bolano
BZM	ZR	L	Bolondo
BZN	ID	L	Boano
BZO	ZR	L	Bozaba
BZP	ID	L	Kemberano
BZQ	ID	L	Buli
BZR	AU	N	Biri
BZS	BR	L	Brazilian Sign Language
BZU	ID	L	Burmeso
BZV	CM	L	Bebe
BZW	NG	L	Basa
BZX	ML	L	Bozo, Hainyaxo
BZY	NG	L	Obanliku
BZZ	NG	L	Evant
CAA	GT	L	Chortí
CAB	HN	L	Garífuna
CAC	GT	L	Chuj, San Sebastián Coatán
CAD	US	L	Caddo
CAE	SN	L	Lehar
CAF	CA	L	Carrier, Southern
CAG	PY	L	Chulupí
CAH	PE	N	Cahuarano
CAI	DM	E	Carib, Island
CAJ	AR	E	Chané
CAK	GT	L	Cakchiquel, Central
CAL	MP	L	Carolinian
CAM	NC	L	Cemuhî
CAN	PG	L	Chambri
CAO	BO	L	Chácobo
CAP	BO	L	Chipaya
CAQ	IN	L	Nicobarese, Car
CAR	CA	L	Carrier
CAS	BO	L	Tsimané
CAT	BO	E	Cayubaba
CAU	PH	L	Caluyanun
CAV	BO	L	Cavineña
CAW	BO	L	Callawalla
CAX	BO	L	Chiquitano
CAY	CA	L	Cayuga
CAZ	BO	E	Canichana
CBB	CO	N	Cabiyarí
CBC	CO	L	Carapana
CBD	CO	L	Carijona
CBE	CO	E	Chipiajes
CBF	CO	E	Chibcha
CBG	CO	L	Chimila
CBH	CO	E	Cagua
CBI	EC	L	Chachi
CBJ	BJ	L	Cabe
CBK	PH	L	Chavacano
CBM	GT	L	Cakchiquel, Southwestern, Yepocapa
CBN	TH	L	Nyahkur
CBO	NG	L	Izora
CBR	PE	L	Cashibo-cacataibo
CBS	PE	L	Cashinahua
CBT	PE	L	Chayahuita
CBU	PE	L	Candoshi-shapra
CBV	CO	L	Cacua
CBY	CO	L	Carabayo
CCC	PE	N	Chamicuro
CCD	BR	L	Cafundo Creole
CCE	MZ	L	Chopi
CCG	NG	L	Samba Daka
CCH	NG	L	Atsam
CCJ	GW	L	Kasanga
CCL	KE	L	Cutchi-swahili
CCM	MY	L	Malaccan Creole Malay
CCO	MX	L	Chinanteco, Comaltepec
CCP	IN	L	Chakma
CCQ	MM	L	Chaungtha
CCR	SV	E	Cacaopera
CCT	US	L	Choctaw
CCX	CN	L	Zhuang, Northern
CCY	CN	L	Zhuang, Southern
CDA	CN	L	Choni
CDE	IN	L	Chenchu
CDF	IN	L	Chiru
CDG	IN	L	Chamari
CDH	IN	L	Chambeali
CDI	IN	L	Chodri
CDJ	IN	L	Churahi
CDM	NP	L	Chepang
CDN	IN	L	Chaudangsi
CDO	CN	L	Chinese, Min Dong
CDS	TD	L	Chadian Sign Language
CEA	US	N	Chehalis, Lower
CEB	PH	L	Cebuano
CEG	PY	L	Chamacoco
CEN	BJ	L	Cenka
CER	US	L	Cherokee
CET	NG	L	Centúúm
CFA	NG	L	Dijim-bwilim
CFD	NG	L	Cara
CFG	NG	L	Como Karim
CFR	CN	L	Chinese, Min Nan
CGA	PG	L	Changriwa
CGC	PH	L	Kagayanen
CGP	MM	L	Jingpho
CGT	TM	E	Chagatai
CHA	GH	L	Chala
CHB	DZ	L	Chenoua
CHC	US	N	Catawba
CHD	MX	L	Chontal De Oaxaca, Sierra
CHE	US	N	Chetco
CHF	MX	L	Chontal, Tabasco
CHG	UG	L	Chiga
CHH	US	N	Chinook
CHI	CA	L	Chilcotin
CHJ	MX	L	Chinanteco, Ojitlán
CHK	BT	L	Chocangacakha
CHL	US	N	Cahuilla
CHM	US	E	Chitimacha
CHN	CN	L	Chinese, Mandarin
CHO	IN	L	Chaura
CHP	NG	L	Miship
CHQ	MX	L	Chinanteco, Quiotepec
CHR	VN	L	Chrau
CHS	US	E	Chumash
CHT	PE	N	Cholon
CHU	RU	L	Chulym
CHV	MX	L	Chinanteco, Valle Nacional
CHW	MZ	L	Chuwabo
CHX	NP	L	Chantyal
CHY	US	L	Cheyenne
CHZ	MX	L	Chinanteco, Ozumacín
CIA	ID	L	Cia-cia
CIB	BJ	L	Ci-gbe
CIC	US	L	Chickasaw
CID	US	E	Chimariko
CIE	NG	L	Cineni
CIH	IN	L	Chinali
CIK	IN	L	Kinnauri, Chitkuli
CIM	IT	L	Cimbrian
CIN	BR	L	Cinta Larga
CIP	MX	N	Chiapaneco
CIR	NC	L	Tiri
CIT	BD	L	Chittagonian
CIW	US	L	Chippewa
CJA	KH	L	Cham, Western
CJC	RU	L	Chechen
CJD	GU	L	Chamorro
CJE	VN	L	Chru
CJH	US	N	Chehalis, Upper
CJI	RU	L	Chamalal
CJK	ZR	L	Chokwe
CJM	VN	L	Cham, Eastern
CJN	PG	L	Chenapian
CJO	PE	L	Ashéninca Pajonal
CJP	CR	L	Cabécar
CJR	CR	E	Chorotega
CJS	RU	L	Shor
CJU	RU	L	Chuvash
CJV	PG	L	Chuave
CJY	CN	L	Chinese, Jinyu
CKA	MM	L	Chin, Khumi Awa
CKC	GT	L	Cakchiquel, Northern
CKD	GT	L	Cakchiquel, South Central
CKE	GT	L	Cakchiquel, Eastern
CKF	GT	L	Cakchiquel, Southern
CKG	TZ	L	Kwavi
CKH	MM	L	Chak
CKI	GT	L	Cakchiquel, Santa María De Jesús
CKJ	GT	L	Cakchiquel, Santo Domingo Xenacoj
CKK	GT	L	Cakchiquel, Southwestern, Acatenango
CKL	NG	L	Cibak
CKM	MM	L	Chin, Khumi
CKN	GM	L	Kalanke
CKO	GH	L	Anufo
CKQ	TD	L	Kajakse
CKR	PG	L	Kairak
CKS	NC	L	Tayo
CKT	RU	L	Chukot
CKU	US	L	Koasati
CKV	TW	N	Kavalan
CKW	GT	L	Cakchiquel, Western
CKX	CM	L	Caka
CKY	NG	L	Cakfem-mushere
CKZ	GT	L	Cakchiquel-quiche Mixed Language
CLA	NG	L	Ron
CLD	IQ	L	Chaldean Neo-aramaic
CLE	MX	L	Chinanteco, Lealao
CLH	PK	L	Chilisso
CLI	GH	L	Chakali
CLK	IN	L	Idu
CLM	US	N	Clallam
CLN	ES	L	Catalan-valencian-balear
CLO	MX	L	Chontal De Oaxaca, Costa
CLY	MX	L	Chatino, Sierra Oriental
CMA	VN	L	Maa
CMI	CO	L	Emberá-chamí
CML	ID	L	Campalagian
CMR	MM	L	Chin, Mro
CMT	ZA	L	Camtho
CNA	IN	L	Changthang
CNB	MM	L	Chin, Chinbon
CNG	CN	L	Qiang, Northern
CNH	MM	L	Chin, Haka
CNI	PE	L	Asháninca
CNL	MX	L	Chinanteco, Lalana
CNM	GT	L	Chuj, San Mateo Ixtatán
CNO	LA	L	Con
CNT	MX	L	Chinanteco, Tepetotutla
CNW	MM	L	Chin, Ngawn
COA	MY	L	Malay, Cocos Islands
COB	MX	E	Chicomuceltec
COC	MX	L	Cocopa
COD	PE	L	Cocama-cocamilla
COE	CO	L	Koreguaje
COF	EC	L	Colorado
COG	KH	L	Chong
COH	KE	L	Chonyi
COI	FR	L	Corsican
COJ	MX	E	Cochimí
COK	MX	L	Cora, Santa Teresa
COL	US	L	Columbia-wenatchi
COM	US	L	Comanche
CON	EC	L	Cofán
COO	CA	L	Comox
COP	EG	E	Coptic
COQ	US	E	Coquille
COR	MX	L	Cora
COS	US	N	Coos
COT	PE	L	Caquinte
COU	SN	L	Wamei
COV	CN	L	Cao Miao
COW	US	N	Cowlitz
COX	PE	L	Nanti
COY	CO	E	Coyaima
COZ	MX	L	Chochoteco
CPA	MX	L	Chinanteco, Palantla
CPB	PE	L	Ashéninca Ucayali-yurúa
CPC	PE	L	Ajyíninka Apurucayali
CPE	NR	L	Chinese Pidgin English
CPG	GR	E	Cappadocian Greek
CPN	GH	L	Cherepon
CPP	PE	L	Ashéninca Perené
CPS	PH	L	Capiznon
CPU	PE	L	Ashéninca Pichis
CPW	CA	L	Chipewyan
CPX	CN	L	Chinese, Pu-xian
CRA	ET	L	Chara
CRB	VE	L	Carib
CRC	VU	L	Lonwolwol
CRD	US	N	Coeur D'alene
CRE	CA	L	Cree, Southern East
CRG	US	L	Michif
CRH	UZ	L	Crimean Turkish
CRI	ST	L	Sãotomense
CRK	US	L	Muskogee
CRL	CA	L	Cree, Northern East
CRM	CA	L	Cree, Moose
CRN	GB	L	Cornish
CRO	US	L	Crow
CRP	CA	L	Cree, Plains
CRQ	AR	L	Chorote, Iyo'wujwa
CRS	SC	L	Seselwa Creole French
CRT	AR	L	Chorote, Iyojwa'ja
CRU	BR	L	Carútana
CRW	CA	N	Chinook Wawa
CRY	NG	L	Cori
CRZ	US	E	Cruzeño
CSA	MX	L	Chinanteco, Chiltepec
CSB	PL	L	Kashubian
CSC	ES	L	Catalonian Sign Language
CSD	TH	L	Chiangmai Sign Language
CSE	CZ	L	Czech Sign Language
CSG	CL	L	Chilean Sign Language
CSH	MM	L	Chin, Asho
CSI	US	N	Miwok, Coast
CSK	SN	L	Jola-kasa
CSL	CN	L	Chinese Sign Language
CSM	US	N	Miwok, Central Sierra
CSN	CO	L	Colombian Sign Language
CSO	MX	L	Chinanteco, Sochiapan
CSR	CR	L	Costa Rican Sign Language
CSS	US	E	Costanoan, Southern
CST	US	E	Costanoan, Northern
CSW	CA	L	Cree, Swampy
CSY	MM	L	Chin, Siyin
CTA	MX	L	Chatino, Tataltepec
CTD	MM	L	Chin, Tedim
CTE	MX	L	Chinanteco, Tepinapa
CTI	MX	L	Ch'ol, Tila
CTL	MX	L	Chinanteco, Tlacoatzintepec
CTN	NP	N	Chhintang
CTO	CO	L	Emberá-catío
CTP	MX	L	Chatino, Sierra Occidental
CTS	PH	L	Bicolano, Northern Catanduanes
CTU	MX	L	Ch'ol, Tumbalá
CTZ	MX	L	Chatino, Zacatepec
CUA	VN	L	Cua
CUB	CO	L	Cubeo
CUG	CM	L	Cung
CUH	KE	L	Chuka
CUI	CO	L	Cuiba
CUJ	PE	L	Mashco Piro
CUK	PA	L	Kuna, San Blas
CUL	BR	L	Culina
CUM	CO	E	Cumeral
CUN	GT	L	Quiché, Cunén
CUP	US	N	Cupeño
CUQ	CN	L	Cun
CUR	NP	L	Chhulung
CUS	MX	L	Chinanteco, Usila
CUT	MX	L	Cuicateco, Teutila
CUU	CN	L	Tai Ya
CUV	CM	L	Cuvok
CUW	NP	N	Chukwa
CUX	MX	L	Cuicateco, Tepeuxila
CWA	TZ	L	Kabwa
CWD	CA	L	Cree, Woods
CWE	TZ	L	Kwere
CWG	MY	L	Chewong
CWT	SN	L	Kuwaataay
CYA	MX	L	Chatino, Nopala
CYE	KY	L	Cayman Islands English
CYO	PH	L	Cuyonon
CZC	CZ	L	Czech
CZE	MX	L	Chatino, Zenzontepec
CZH	CN	L	Chinese, Huizhou
CZK	CZ	E	Knaanic
CZO	CN	L	Chinese, Min Zhong
CZT	MM	L	Chin, Zotung
DAA	TD	L	Dangaléat
DAB	CM	L	Daba
DAC	PG	L	Dambi
DAD	PG	L	Marik
DAE	CM	L	Duupa
DAF	CI	L	Dan
DAG	GH	L	Dagbani
DAH	PG	L	Gwahatike
DAI	TD	L	Day
DAJ	SD	L	Daju, Dar Fur
DAK	TD	L	Dazaga
DAL	KE	L	Dahalo
DAN	BR	L	Dení
DAO	MM	L	Chin, Daai
DAP	IN	L	Nisi
DAQ	IN	L	Maria, Dandami
DAR	RU	L	Dargwa
DAS	CI	L	Daho-doo
DAT	CN	L	Darang Deng
DAU	TD	L	Daju, Dar Sila
DAV	KE	L	Taita
DAW	PH	L	Davawenyo
DAX	AU	N	Dayi
DAY	MN	L	Darkhat
DAZ	ID	L	Dao
DBB	NG	L	Deno
DBD	NG	L	Dadiya
DBE	ID	L	Dabe
DBF	ID	L	Edopi
DBI	NG	L	Doka
DBJ	MY	L	Ida'an
DBL	AU	N	Dyirbal
DBM	NG	L	Duguri
DBN	ID	L	Duriankere
DBO	NG	L	Dulbu
DBP	NG	L	Duwai
DBR	SO	L	Dabarre
DBV	NG	L	Dungu
DCC	IN	L	Deccan
DCR	VI	E	Dutch Creole
DDD	SD	L	Dongotono
DDG	TP	L	Fataluku
DDI	PG	L	Diodio
DDJ	AU	L	Jaru
DDO	RU	L	Dido
DDW	ID	L	Dawera-daweloor
DEA	PG	L	Dengalu
DEC	SD	L	Dagik
DED	PG	L	Dedua
DEE	LR	L	Dewoin
DEG	NG	L	Degema
DEH	PK	L	Dehwari
DEI	ID	L	Demisa
DEK	CM	L	Dek
DEL	US	N	Unami
DEM	ID	L	Dem
DEN	BJ	L	Dendi
DEP	US	E	Delaware, Pidgin
DEQ	CF	L	Dendi
DER	IN	L	Deori
DES	BR	L	Desano
DET	BW	L	Deti
DEU	NC	L	Dehu
DEV	PG	L	Domung
DEZ	ZR	L	Dengese
DGA	GH	L	Dagaare, Southern
DGB	CA	L	Dogrib
DGC	PH	L	Agta, Casiguran Dumagat
DGD	BF	L	Dagaari Dioula
DGE	PG	L	Degenan
DGG	PG	L	Doga
DGH	NG	L	Dghwede
DGI	BF	L	Dagara, Northern
DGK	CF	L	Dagba
DGM	GH	L	Dangme
DGR	IN	L	Degaru
DGS	BF	L	Dogoso
DGZ	PG	L	Daga
DHA	IN	L	Dhanwar
DHG	US	L	Dakota
DHI	NP	L	Dhimal
DHL	AU	L	Dhalandji
DHM	AO	L	Zemba
DHN	IN	L	Dhanki
DHO	IN	L	Dhodia
DHR	AU	N	Dhargari
DHS	TZ	L	Dhaiso
DHU	AU	E	Dhurga
DHW	NP	L	Dhanwar
DIA	PG	L	Dia
DIB	SD	L	Dinka, South Central
DIC	CI	L	Dida, Lakota
DID	SD	L	Didinga
DIE	CI	L	Ega
DIF	AU	E	Dieri
DIG	KE	L	Digo
DIH	MX	L	Kumiái
DII	CM	L	Dimbong
DIJ	ID	L	Dai
DIK	SD	L	Dinka, Southwestern
DIL	SD	L	Dilling
DIM	ET	L	Dime
DIN	SD	L	Dinka, Southeastern
DIO	NG	L	Dibo
DIP	SD	L	Dinka, Northeastern
DIR	NG	L	Dirim
DIS	IN	L	Dimasa
DIT	AU	N	Dirari
DIU	NA	L	Diriku
DIV	TD	L	Disa
DIW	SD	L	Dinka, Northwestern
DIX	VU	L	Dixon Reef
DIY	ID	L	Diuwe
DIZ	ZR	L	Ding
DJB	AU	L	Djinba
DJC	TD	L	Daju, Dar Daju
DJD	AU	L	Djamindjung
DJE	NE	L	Zarma
DJF	AU	N	Djangun
DJI	AU	L	Djinang
DJJ	AU	L	Djeebbana
DJK	SR	L	Aukan
DJL	AU	N	Djiwarli
DJN	AU	L	Djauan
DJO	ID	L	Djongkang
DJR	AU	L	Djambarrpuyngu
DJU	PG	L	Kapriman
DJW	AU	N	Djawi
DKA	BT	L	Dakpakha
DKK	ID	L	Dakka
DKR	MY	L	Kuijau
DLC	SE	L	Dalecarlian
DLG	RU	L	Dolgan
DLM	HR	E	Dalmatian
DLN	BD	L	Darlong
DMA	GA	L	Duma
DMC	PG	L	Dimir
DME	CM	L	Dugwor
DMG	MY	L	Kinabatangan, Upper
DMK	PK	L	Domaaki
DML	PK	L	Dameli
DMM	CM	L	Dama
DMO	CM	L	Kemezung
DMP	ID	N	Dampal
DMR	ID	L	Damar, East
DMS	ID	L	Dampelasa
DMU	ID	L	Dubu
DMV	MY	L	Dumpas
DMY	ID	L	Demta
DNA	ID	L	Dani, Upper Grand Valley
DND	PG	L	Daonda
DNE	TZ	L	Ndendeule
DNG	KG	L	Dungan
DNI	ID	L	Dani, Lower Grand Valley
DNN	BF	L	Dzùùngoo
DNR	PG	L	Danaru
DNS	DK	L	Danish
DNT	ID	L	Dani, Mid Grand Valley
DNU	MM	L	Danau
DNW	ID	L	Dani, Western
DOA	PG	L	Dom
DOB	PG	L	Dobu
DOC	CN	L	Dong, Northern
DOD	CG	L	Doondo
DOE	TZ	L	Doe
DOF	PG	L	Domu
DOG	ML	L	Dogon
DOH	NG	L	Dong
DOI	PG	L	Moikodi
DOJ	IN	L	Dogri-kangri
DOK	ID	L	Dondo
DOL	PG	L	Doso
DOM	LC	L	Lesser Antillean Creole French
DON	PG	L	Doura
DOO	ZR	L	Dongo
DOP	BJ	L	Lukpa
DOQ	DO	L	Dominican Sign Language
DOR	SB	L	Dori'o
DOS	BF	L	Dogosé
DOT	NG	L	Dass
DOU	CM	L	Duala
DOV	ZW	L	Dombe
DOW	CM	L	Doyayo
DOX	ET	L	Bussa
DOY	GH	L	Dompo
DOZ	ET	L	Dorze
DPP	MY	L	Papar
DRA	AF	L	Pashayi, Southeast
DRB	SD	L	Dair
DRD	IN	L	Darmiya
DRE	NP	L	Dolpo
DRG	MY	L	Rungus
DRI	NG	L	C'lela
DRL	AU	N	Darling
DRN	ID	L	Damar, West
DRO	MY	L	Daro-matu
DRR	SB	E	Dororo
DRS	ET	L	Gedeo
DRT	NL	L	Drents
DRU	TW	L	Rukai
DRW	AF	L	Darwazi
DRY	NP	L	Darai
DSE	NL	L	Dutch Sign Language
DSH	ET	L	Daasanach
DSL	DK	L	Danish Sign Language
DSN	ID	N	Dusner
DSQ	ML	L	Tadaksahak
DTA	CN	L	Daur
DTB	MY	L	Kadazan, Labuk-kinabatangan
DTP	MY	L	Dusun, Central
DTR	MY	L	Lotud
DUA	PG	L	Duau
DUB	IN	L	Dubli
DUC	PG	L	Duna
DUD	NG	L	Hun-saare
DUE	PH	L	Agta, Umiray Dumaget
DUF	NC	L	Dumbea
DUG	KE	L	Duruma
DUH	IN	L	Dungra Bhil
DUI	PG	L	Dumun
DUJ	AU	L	Dhuwal
DUK	PG	L	Duduela
DUL	PH	L	Agta, Alabat Island
DUM	GH	L	Gonja
DUN	ID	L	Dusun Deyah
DUO	PH	L	Agta, Dupaninan
DUP	MY	L	Duano'
DUQ	ID	L	Dusun Malang
DUR	CM	L	Dii
DUS	NP	L	Dumi
DUT	NL	L	Dutch
DUU	CN	L	Drung
DUV	ID	L	Duvle
DUW	ID	L	Dusun Witu
DUX	ML	L	Duungoma
DUY	PH	E	Agta, Dicamay
DUZ	CM	E	Duli
DWA	NG	L	Diri
DWW	PG	L	Dawawa
DYA	BF	L	Dyan
DYB	AU	N	Dyaberdyaber
DYD	AU	N	Dyugun
DYG	PH	L	Agta, Villa Viciosa
DYI	CI	L	Senoufo, Djimini
DYK	ID	L	Dayak, Land
DYN	AU	N	Dyangadi
DYO	SN	L	Jola-fogny
DYU	BF	L	Jula
DYY	AU	N	Dyaabugay
DZA	NG	L	Duguza
DZD	NG	L	Daza
DZH	IL	L	Dzhidi
DZL	BT	L	Dzalakha
DZN	ZR	L	Dzando
DZO	BT	L	Dzongkha
EBG	NG	L	Ebughu
EBR	CI	L	Ebrié
EBU	KE	L	Embu
ECS	EC	L	Ecuadorian Sign Language
EDO	NG	L	Edo
EEE	CN	L	E
EFA	NG	L	Efai
EFE	ZR	L	Efe
EFK	NG	L	Efik
EGO	NG	L	Eggon
EHU	NG	L	Ehueun
EIP	ID	L	Eipomek
EIT	PG	L	Eitiep
EIV	PG	L	Eivo
EJA	GW	L	Ejamat
EKA	NG	L	Ekajuk
EKE	NG	L	Ekit
EKG	ID	L	Ekari
EKI	NG	L	Eki
EKM	CM	L	Elip
EKO	MZ	L	Koti
EKP	NG	L	Ekpeye
EKR	NG	L	Yace
EKY	MM	L	Kayah, Eastern
ELE	PG	L	Elepi
ELH	SD	L	El Hugeirat
ELI	SD	L	Nding
ELK	PG	L	Elkei
ELL	TV	L	Tuvaluan
ELM	NG	L	Eleme
ELO	KE	N	El Molo
ELP	ID	L	Elpaputih
ELU	PG	L	Elu
EMA	NG	L	Emai-iuleha-ora
EMB	ID	L	Embaloh
EME	GF	L	Emerillon
EMG	NP	L	Meohang, Eastern
EMI	PG	L	Mussau-emira
EML	IT	L	Emiliano-romagnolo
EMN	CM	L	Eman
EMO	PY	E	Emok
EMP	PA	L	Emberá, Northern
EMS	US	L	Yupik, Pacific Gulf
EMU	IN	L	Muria, Eastern
EMW	ID	L	Emplawas
ENA	PG	L	Apali
ENB	KE	L	Endo
ENC	VN	L	En
END	ID	L	Ende
ENE	RU	L	Enets
ENG	GB	L	English
ENI	ID	L	Enim
ENN	NG	L	Engenni
ENO	ID	L	Enggano
ENQ	PG	L	Enga
ENR	ID	L	Emumu
ENW	NG	L	Enwan
EOT	CI	L	Beti
EPI	NG	L	Epie
ERG	VU	L	Sie
ERH	NG	L	Eruwa
ERI	PG	L	Ogea
ERK	VU	L	Efate, South
ERO	CN	L	Horpa
ERR	AU	N	Erre
ERS	CN	L	Ersu
ERW	ID	L	Erokwanas
ESB	CA	L	Inuktitut, Eastern Canadian
ESC	CA	L	Inuktitut, Western Canadian
ESE	BO	L	Ese Ejja
ESG	GL	L	Inuktitut, Greenlandic
ESH	IR	L	Eshtehardi
ESI	US	L	Inupiatun, North Alaskan
ESK	US	L	Inupiatun, Northwest Alaska
ESM	CI	E	Esuma
ESN	SV	L	Salvadoran Sign Language
ESO	EE	L	Estonian Sign Language
ESP	FR	L	Esperanto
ESQ	US	E	Esselen
ESS	US	L	Yupik, Central Siberian
EST	EE	L	Estonian
ESU	US	L	Yupik, Central
ETB	NG	L	Etebi
ETH	ET	L	Ethiopian Sign Language
ETN	VU	L	Eton
ETO	CM	L	Eton
ETR	PG	L	Edolo
ETS	NG	L	Yekhee
ETU	NG	L	Ejagham
ETZ	ID	L	Semimi
EUR	BE	L	Europanto
EVE	RU	L	Even
EVH	NG	L	Uvbie
EVN	CN	L	Evenki
EWE	GH	L	éwé
EWO	CM	L	Ewondo
